,Time,PosX_ref,PosY_ref,PosZ_ref,VelX_ref,VelY_ref,VelZ_ref,AccX_ref,AccY_ref,AccZ_ref,Lat,Long,Height,Validity,PVTType,PVTStatus,SatUsed,SatVis,SatTrack,PosX_est,PosY_est,PosZ_est,VelX_est,VelY_est,VelZ_est,AccX_est,AccY_est,AccZ_est,Bias,Drift,GGTO,GGTODrift,PDOP,HDOP,VDOP,TDOP,TDOP1,GDOP,PosErrX,PosErrY,PosErrZ,HorErr,VerErr,GV1,GV2,GV3,GV4,GV5,GV6,GV7,GV8,GV9,GV10,GV11,GV12,GV13,GV14,GV15,GV16,EV1,EV2,EV3,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,EV16,dataset_number,dataset_name,errorX,errorY,errorZ,x_ref,y_ref,z_ref,errorVelX,errorVelY,errorVelZ,north,east,down,HPE,VPE,used_satellites,delta_pos_error_3d,delta_pos_error_2d,delta_pos_error_vertical,delta_pos_error_horizontal
29,29.0,4339225.5,1098233.0,4528776.0,-24.5358,96.9433,0.0,-0.002,-0.001,0.0,0.79461175,0.24788876,188.0,0,1,0,9,11,9,4339225.112,1098233.282,4528775.867,-24.536,96.927,-0.016,0.128,-0.368,-0.139,-13881.334,-3.88,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.411,0.293,-0.375,0.386211,0.496148,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3880000002682209,0.28199999989010394,-0.1330000003799796,4339225.5,1098233.0,4528776.0,-0.00019906616211073924,-0.016298339843743292,-0.016,0.1258614727575873,0.36857882006067727,0.30994441973554326,0.3894758746341421,0.30994441973554326,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.4977519465027059,0.4796540421451257,0.30994441973554326,0.3894758746341421
30,30.0,4339201.0,1098329.9,4528776.0,-24.5379,96.9427,0.0,-0.002,-0.001,0.0,0.79461175,0.24791111,188.0,0,1,0,9,11,9,4339200.629,1098329.721,4528776.1,-24.534,96.956,0.005,-0.028,0.3,0.175,-13885.061000000003,-3.896,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.35600000000000004,-0.211,-0.142,0.217952,0.379636,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3710000002756715,-0.15400000009685755,0.09999999962747097,4339201.0,1098329.9,4528776.0,0.0039009246826182675,0.01329675292969057,0.005,0.35367026027379056,-0.058255998976804016,0.2070762800056019,0.3584360674080053,0.2070762800056019,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.41395289606412294,0.40169266888304095,0.2070762800056019,0.3584360674080053
31,31.0,4339176.5,1098426.9,4528776.0,-24.5401,96.9422,0.0,-0.002,-0.001,0.0,0.79461175,0.24793345,188.0,0,1,0,9,11,9,4339176.8,1098427.189,4528776.444,-24.549,96.923,-0.015,-0.275,-0.241,-0.138,-13889.475,-3.892,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.354,0.315,0.203,0.27008000000000004,0.4393220000000001,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.2999999998137355,0.3140000000130385,0.44400000013411045,4339176.5,1098426.9,4528776.0,-0.008899902343749488,-0.01919970703124818,-0.015,0.04853164306868485,0.23077805525217776,-0.5745591082304728,0.23582584922973018,0.5745591082304728,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.6210732646117683,0.4342764095555151,0.5745591082304728,0.23582584922973018
32,32.0,4339152.0,1098523.9,4528776.0,-24.5423,96.9416,0.0,-0.002,-0.001,0.0,0.79461175,0.24795578,188.0,0,1,0,9,11,9,4339152.877,1098523.985,4528775.656,-24.554,96.934,0.027000000000000003,-0.048,-0.054000000000000006,0.525,-13893.557,-3.898,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.972,0.16899999999999998,-0.585,1.114307,0.271172,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.8770000003278255,0.11000000010244548,-0.3439999995753169,4339152.0,1098523.9,4528776.0,-0.011700729370115681,-0.007596984863283751,0.027000000000000003,-0.8669376575875979,-0.10860000846866996,-0.3690394779999775,0.8737132618787851,0.3690394779999775,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9484540053715637,0.8838715973474564,0.3690394779999775,0.8737132618787851
33,33.0,4339127.5,1098620.8,4528776.0,-24.5444,96.9411,0.0,-0.002,-0.001,0.0,0.79461175,0.24797812,188.0,0,1,0,9,11,9,4339127.2919999985,1098620.894,4528776.944,-24.559,96.943,-0.021,-0.121,0.066,-0.321,-13897.434,-3.877,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.07,0.13699999999999998,0.703,0.537779,0.477663,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.2080000014975667,0.14400000008754432,0.9440000001341105,4339127.5,1098620.8,4528776.0,-0.014600738525391677,0.00189892578124784,-0.021,0.779996025219333,0.19064757696328458,-0.557131674688732,0.8029572205042619,0.557131674688732,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.977310595921993,0.2529822140945891,0.557131674688732,0.8029572205042619
34,34.0,4339103.0,1098717.8,4528776.0,-24.5466,96.9405,0.0,-0.002,-0.001,0.0,0.79461175,0.24800047,188.0,0,1,0,9,11,9,4339102.134,1098717.41,4528775.767,-24.568,96.942,-0.028,-0.375,0.05,-0.227,-13900.293,-3.877,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.682,-0.28800000000000003,-0.475,0.219744,0.851728,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.8660000003874302,-0.34000000008381903,-0.23300000000745058,4339103.0,1098717.8,4528776.0,-0.021399658203126393,0.001501647949211815,-0.028,0.4953880086290232,-0.11702412066314971,0.8128598137570127,0.5090225180779457,0.8128598137570127,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9590855023049291,0.9303526217128784,0.8128598137570127,0.5090225180779457
35,35.0,4339078.5,1098814.6,4528776.0,-24.5488,96.94,0.0,-0.002,-0.001,0.0,0.79461175,0.24802281,188.0,0,1,0,9,11,9,4339078.745,1098814.645,4528775.745,-24.571,96.936,-0.021,-0.075,0.104,0.161,-13905.142,-3.879,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.476,0.006999999999999999,-0.4970000000000001,0.68791,0.030048,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.2450000001117587,0.02000000001862645,-0.2549999998882413,4339078.5,1098814.6,4528776.0,-0.022200485229493694,-0.004002441406242951,-0.021,-0.35162694588556553,-0.04075650175983105,0.012140777981676426,0.3539810750711252,0.012140777981676426,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.3541892149663932,0.24581497117854076,0.012140777981676426,0.3539810750711252
36,36.0,4339053.5,1098911.6,4528776.0,-24.5509,96.9394,0.0,-0.002,-0.001,0.0,0.79461175,0.24804515,188.0,0,1,0,9,11,9,4339054.204,1098911.666,4528776.7760000015,-24.552,96.926,-0.037000000000000005,-0.298,-0.293,-0.6779999999999999,-13909.505,-3.879,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.485,0.08800000000000001,0.535,0.041102,0.726101,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.703999999910593,0.04099999996833503,0.7760000014677644,4339053.5,1098911.6,4528776.0,-0.001100494384765227,-0.013399719238279317,-0.037000000000000005,0.04945993472621274,-0.1330934774759588,-1.0388998234958575,0.1419864743197914,1.0388998234958575,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.0485575817042614,0.7051928813250445,1.0388998234958575,0.1419864743197914
37,37.0,4339029.0,1099008.5,4528776.0,-24.5531,96.9389,0.0,-0.002,-0.001,0.0,0.79461175,0.2480675,188.0,0,1,0,9,11,9,4339029.41,1099009.454,4528776.788,-24.535,96.956,0.028,0.191,0.299,0.674,-13913.198,-3.91,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.243,0.937,0.546,0.8504809999999999,0.715929,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.4100000001490116,0.953999999910593,0.7879999997094274,4339029.0,1099008.5,4528776.0,0.018100585937499858,0.01709619140625307,0.028,0.10127687711627431,0.8241290999712947,-1.0048453713063208,0.8303287175919674,1.0048453713063208,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.3035183157492105,1.0383718023673414,1.0048453713063208,0.8303287175919674
38,38.0,4339004.5,1099105.5,4528776.0,-24.5553,96.9383,0.0,-0.002,-0.001,0.0,0.79461175,0.24808984,188.0,0,1,0,9,11,9,4339005.141,1099106.418,4528777.6110000005,-24.559,96.923,0.004,0.113,-0.139,0.193,-13917.283,-3.896,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.529,0.962,1.369,0.90832,1.501719,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.6409999998286366,0.9180000000633299,1.611000000499189,4339004.5,1099105.5,4528776.0,-0.003700241088868239,-0.015301086425779431,0.004,0.524341428435282,0.7324945016192463,-1.742826403583843,0.9008230283890283,1.742826403583843,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.9618679877873977,1.1196450329888423,1.742826403583843,0.9008230283890283
39,39.0,4338980.0,1099202.4,4528776.0,-24.5574,96.9378,0.0,-0.002,-0.001,0.0,0.79461175,0.24811217,188.0,0,1,0,9,11,9,4338980.655,1099202.507,4528777.54,-24.558000000000003,96.923,-0.011,-0.009000000000000001,-0.097,-0.122,-13921.018,-3.882,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.599,0.113,1.298,0.476608,1.352375,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.6550000002607703,0.1319999999832362,1.540000000037253,4338980.0,1099202.4,4528776.0,-0.0006002502441440072,-0.014797546386716931,-0.011,0.6026440204162449,-0.032893356267515605,-1.5664568976585105,0.6035410410485745,1.5664568976585105,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.6787045602046604,0.6681683922015343,1.5664568976585105,0.6035410410485745
40,40.0,4338955.5,1099299.4,4528776.0,-24.5596,96.9372,0.0,-0.002,-0.001,0.0,0.79461175,0.24813451,188.0,0,1,0,9,11,9,4338954.788,1099298.969,4528775.469,-24.553,96.948,0.009000000000000001,0.121,0.199,0.101,-13923.602,-3.909,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.71,-0.362,-0.773,0.177493,1.095726,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.7120000002905726,-0.4059999999590218,-0.5310000004246831,4338955.5,1099299.4,4528776.0,0.006600830078124176,0.010797546386712042,0.009000000000000001,0.1916712834927174,-0.21870075222429938,0.932294535483446,0.2908056050684375,0.932294535483446,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9765966418289153,0.8196218642645529,0.932294535483446,0.2908056050684375
41,41.0,4338931.0,1099396.2,4528776.0,-24.5618,96.9367,0.0,-0.002,-0.001,0.0,0.79461175,0.24815686,188.0,0,1,0,9,11,9,4338931.063,1099396.893,4528776.291,-24.552,96.918,0.024,0.121,-0.205,0.223,-13928.546,-3.902,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.126,0.625,0.049,0.597117,0.227785,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.06300000008195639,0.6429999999236315,0.2910000002011657,4338931.0,1099396.2,4528776.0,0.00980000305175821,-0.018698913574212384,0.024,0.04758531192766338,0.6078289241355701,-0.36107982095672064,0.6096887426605954,0.36107982095672064,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.7085894439160064,0.6460789424769365,0.36107982095672064,0.6096887426605954
42,42.0,4338906.5,1099493.2,4528776.0,-24.5639,96.9361,0.0,-0.002,-0.001,0.0,0.79461175,0.2481792,188.0,0,1,0,9,11,9,4338906.627,1099493.2140000002,4528775.721,-24.543000000000006,96.959,0.005,0.0,0.227,0.036000000000000004,-13932.339,-3.902,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.253,0.01,-0.52,0.543713,0.197916,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.12700000032782555,-0.0359999998472631,-0.27900000009685755,4338906.5,1099493.2,4528776.0,0.02089999389647801,0.022903808593753183,0.005,-0.27699593668369665,-0.06609320437733901,0.11904175537253286,0.28477194490353713,0.11904175537253286,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.3086519076991379,0.1320037880981854,0.11904175537253286,0.28477194490353713
43,43.0,4338882.0,1099590.1,4528776.0,-24.5661,96.9356,0.0,-0.002,-0.001,0.0,0.79461175,0.24820153,188.0,0,1,0,9,11,9,4338881.297,1099590.167,4528775.561000002,-24.569000000000006,96.928,-0.013,-0.087,0.183,-0.258,-13935.469,-3.881,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.513,0.027000000000000003,-0.6809999999999999,0.197767,0.829126,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.7029999997466803,0.04199999989941716,-0.438999998383224,4338882.0,1099590.1,4528776.0,-0.00290083312988898,-0.0076002807617214785,-0.013,0.17137276796874246,0.2134126232345737,0.7834413984841008,0.2737034405284861,0.7834413984841008,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.8298758932610671,0.7042535052347155,0.7834413984841008,0.2737034405284861
44,44.0,4338857.0,1099687.1,4528776.0,-24.5683,96.935,0.0,-0.002,-0.001,0.0,0.79461175,0.24822389,188.0,0,1,0,9,11,9,4338856.96,1099687.2240000002,4528776.221,-24.566,96.941,-0.003,0.244,0.203,0.155,-13939.712,-3.885,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.282,0.149,-0.021,0.263357,0.180862,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.0400000000372529,0.09900000016205013,0.22099999990314245,4338857.0,1099687.1,4528776.0,0.002300247192383864,0.006002441406252501,-0.003,0.16513658989993285,0.10579298803875295,-0.1475796407039562,0.19611794829119114,0.1475796407039562,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.24544245759903707,0.10677546551088483,0.1475796407039562,0.19611794829119114
45,45.0,4338832.5,1099784.0,4528776.0,-24.5704,96.9345,0.0,-0.002,-0.001,0.0,0.79461175,0.24824622,188.0,0,1,0,9,11,9,4338832.8780000005,1099783.715,4528776.231000002,-24.57,96.933,0.001,0.024,0.01,0.017,-13944.031,-3.893,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.206,-0.295,-0.01,0.350683,0.081335,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.3780000004917383,-0.28499999991618097,0.23100000154227018,4338832.5,1099784.0,4528776.0,0.0004002380371090908,-0.001501647949211815,0.001,-0.049669220672101416,-0.3691395102902271,-0.37247683350380806,0.3724661186463577,0.37247683350380806,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.5267542131169964,0.47340152125228463,0.37247683350380806,0.3724661186463577
46,46.0,4338808.0,1099881.0,4528776.0,-24.5726,96.9339,0.0,-0.002,-0.001,0.0,0.79461175,0.24826856,188.0,0,1,0,9,11,9,4338807.4180000005,1099880.61,4528775.994,-24.571,96.936,0.006,-0.229,-0.22,-0.155,-13947.409,-3.882,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.6829999999999999,-0.334,-0.248,0.389839,0.6983050000000001,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.5819999994710088,-0.3899999998975545,-0.006000000052154064,4338808.0,1099881.0,4528776.0,0.0015994110107406811,0.0021010742187570486,0.006,0.4667590074337586,-0.23502980967832426,0.4666444222821009,0.5225925587472298,0.4666444222821009,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.7006140159210152,0.7005883236996936,0.4666444222821009,0.5225925587472298
47,47.0,4338783.5,1099977.9,4528776.0,-24.5748,96.9334,0.0,-0.002,-0.001,0.0,0.79461175,0.2482909,188.0,0,1,0,9,11,9,4338783.329,1099977.399,4528775.937,-24.564,96.95,0.008,0.299,0.248,0.145,-13951.524,-3.896,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.198,-0.479,-0.305,0.416237,0.434293,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.17100000008940697,-0.4760000000242144,-0.06300000008195639,4338783.5,1099977.9,4528776.0,0.010800491333007756,0.016596984863284092,0.008,0.1576197691320923,-0.4193800640293536,0.24302750942524373,0.4480219076412657,0.24302750942524373,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.5096920639601482,0.5057835505961312,0.24302750942524373,0.4480219076412657
48,48.0,4338759.0,1100074.8,4528776.0,-24.5769,96.9328,0.0,-0.002,-0.001,0.0,0.79461175,0.24831325,188.0,0,1,0,9,11,9,4338758.991,1100074.525,4528776.163,-24.56,96.93,0.044,0.203,0.023,0.579,-13955.388,-3.925,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.04,-0.28600000000000003,-0.079,0.289089,0.078716,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.008999999612569809,-0.22500000009313226,0.16299999970942736,4338759.0,1100074.8,4528776.0,0.016900482177735654,-0.002800292968743179,0.044,0.1598771816860089,-0.21588695706677882,-0.07146403630354775,0.2686408223919334,0.07146403630354775,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.2779838123708089,0.22517992813511548,0.07146403630354775,0.2686408223919334
49,49.0,4338734.5,1100171.8,4528776.0,-24.5791,96.9323,0.0,-0.002,-0.001,0.0,0.79461175,0.24833558,188.0,0,1,0,9,11,9,4338734.538,1100171.691,4528775.711,-24.568,96.937,-0.021,0.203,0.162,-0.215,-13959.413,-3.884,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.165,-0.053,-0.531,0.485246,0.27576,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.03799999970942736,-0.05899999989196658,-0.28899999987334013,4338734.5,1100171.8,4528776.0,0.011099655151365795,0.004703247070310113,-0.021,-0.21839874649321137,-0.06653010449345541,0.1905826136305278,0.22830739644986559,0.1905826136305278,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.29739872207519513,0.07017834398992709,0.1905826136305278,0.22830739644986559
50,50.0,4338710.0,1100268.6,4528776.0,-24.5813,96.9317,0.0,-0.002,-0.001,0.0,0.79461175,0.24835792,188.0,0,1,0,9,11,9,4338709.819,1100268.942,4528776.021000002,-24.598000000000006,96.954,0.004,-0.068,0.261,0.25,-13963.089,-3.886,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.026,0.266,-0.221,0.33331700000000003,0.094368,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.18099999986588955,0.31700000003911555,0.021000001579523087,4338710.0,1100268.6,4528776.0,-0.01669926452637327,0.02229833984374352,0.004,0.08430400993341518,0.35176568513993584,0.053336073250375426,0.36172677994975966,0.053336073250375426,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.3656377989795246,0.3650342449363501,0.053336073250375426,0.36172677994975966
51,51.0,4338685.0,1100365.6,4528776.0,-24.5834,96.9312,0.0,-0.002,-0.001,0.0,0.79461175,0.24838027,188.0,0,1,0,9,11,9,4338684.72,1100365.524,4528776.712,-24.577,96.929,-0.013,0.212,0.053,-0.023,-13967.297,-3.889,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.491,-0.084,0.47,0.684767,0.012144,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.2800000002607703,-0.10100000002421439,0.7120000002905726,4338685.0,1100365.6,4528776.0,0.006400726318357641,-0.0021981201171854536,-0.013,0.7101920107983151,-0.029066903253180176,-0.30054521040637827,0.710786590381729,0.30054521040637827,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.7717156215632142,0.2976592013543722,0.30054521040637827,0.710786590381729
52,52.0,4338660.5,1100462.5,4528776.0,-24.5856,96.9306,0.0,-0.002,-0.001,0.0,0.79461175,0.24840261,188.0,0,1,0,9,11,9,4338660.571,1100462.019,4528776.36,-24.583,96.919,-0.009000000000000001,0.042,-0.17600000000000002,-0.19,-13970.702,-3.892,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.056,-0.519,0.119,0.534047,0.04276,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.071000000461936,-0.4809999999124557,0.3600000003352761,4338660.5,1100462.5,4528776.0,0.002599899291993779,-0.01160302734375307,-0.009000000000000001,0.28747934912007317,-0.4836921416487749,-0.2222600642479362,0.5626743854693222,0.2222600642479362,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.6049809916210394,0.4862118879474023,0.2222600642479362,0.5626743854693222
53,53.0,4338636.0,1100559.5,4528776.0,-24.5878,96.9301,0.0,-0.002,-0.001,0.0,0.79461175,0.24842495,188.0,0,1,0,9,11,9,4338635.771000002,1100558.699,4528776.311000002,-24.613000000000003,96.918,-0.002,-0.152,-0.039,-0.009000000000000001,-13974.753,-3.881,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.269,-0.769,0.069,0.773537,0.265629,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.2289999984204769,-0.8009999999776483,0.311000001616776,4338636.0,1100559.5,4528776.0,-0.025200927734378098,-0.012099487304681134,-0.002,0.5168110217524391,-0.7201040491664041,0.07155086593294654,0.8863653162385423,0.07155086593294654,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.8892485593164633,0.8330918312171659,0.07155086593294654,0.8863653162385423
54,54.0,4338611.5,1100656.4,4528776.0,-24.5899,96.9295,0.0,-0.002,-0.001,0.0,0.79461175,0.24844728,188.0,0,1,0,9,11,9,4338611.317,1100656.79,4528776.972,-24.614,96.913,-0.027000000000000003,-0.206,-0.16899999999999998,-0.214,-13979.155,-3.86,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.133,0.391,0.73,0.675505,0.498,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.1830000001937151,0.4150000000372529,0.9720000000670552,4338611.5,1100656.4,4528776.0,-0.024100936889649205,-0.016496765136722047,-0.027000000000000003,0.7347030727587887,0.4472571482210904,-0.6408357343938512,0.8601322931712705,0.6408357343938512,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.0726126981497912,0.4535570527528148,0.6408357343938512,0.8601322931712705
55,55.0,4338587.0,1100753.4,4528776.0,-24.5921,96.929,0.0,-0.002,-0.001,0.0,0.79461175,0.24846964,188.0,0,1,0,9,11,9,4338587.149,1100753.46,4528776.596,-24.599,96.911,0.004,-0.04,-0.06,0.203,-13983.208,-3.876,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.289,0.133,0.354,0.062277,0.471894,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.14900000020861626,0.0849999999627471,0.5959999999031425,4338587.0,1100753.4,4528776.0,-0.0068998565673830115,-0.018000854492186136,0.004,0.29955858938987134,0.0457474306894333,-0.5411227439763056,0.3030316417338857,0.5411227439763056,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.6201951305358504,0.17154008294225187,0.5411227439763056,0.3030316417338857
56,56.0,4338562.5,1100850.2,4528776.0,-24.5943,96.9284,0.0,-0.002,-0.001,0.0,0.79461175,0.24849197,188.0,0,1,0,9,11,9,4338562.1110000005,1100850.38,4528775.484,-24.568,96.931,0.017,0.233,0.071,0.503,-13986.277,-3.91,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.156,0.124,-0.758,0.471751,0.625425,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3889999995008111,0.1299999998882413,-0.5159999998286366,4338562.5,1100850.2,4528776.0,0.026299316406248607,0.002601867675778635,0.017,-0.11524437628665479,0.22167861366790748,0.6099625606398325,0.249845300182784,0.6099625606398325,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.6591486929409227,0.410147533922336,0.6099625606398325,0.249845300182784
57,57.0,4338537.5,1100947.1,4528776.0,-24.5964,96.9279,0.0,-0.002,-0.001,0.0,0.79461175,0.24851431,188.0,0,1,0,9,11,9,4338537.285,1100947.122,4528776.318,-24.608,96.937,0.004,-0.14800000000000002,0.262,0.158,-13990.707,-3.891,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.387,-0.062,0.076,0.33329699999999995,0.219126,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.2149999998509884,-0.003000000026077032,0.3179999999701977,4338537.5,1100947.1,4528776.0,-0.011600692749023978,0.009097778320310113,0.004,0.3720141405501152,0.04997446282748561,-0.08041164227268682,0.3753557881585638,0.08041164227268682,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.383872374516749,0.2150209290652458,0.08041164227268682,0.3753557881585638
